#MCPC Serial Number:9
#firmware=5.20
#mfgdate=16/6/2
#smpslop=285 
#smpoffs=411 
#satslop=292 
#satoffs=405 
#cal_tmp=22.9 
#coincid=3350 
#cs_diff=25.0
#prsslop=317 
#prsoffs=135 
#anlgcal=128
#
#YY/MM/DD	HR:MN:SC	aveconc	concent	rawconc	cnt_sec	condtmp	satttmp	satbtmp	optctmp	inlttmp	smpflow	satflow	pressur	condpwr	sattpwr	satbpwr	optcpwr	satfpwr	fillcnt	err_num
17/12/08	13:52:39	5970.60	5532.00	5443.00	33456	20.5	45.5	45.4	30.7	29.3	368	372	976	250	56	127	0	46	616	256
17/12/08	13:52:40	5826.00	5420.00	5334.00	32765	20.5	45.6	45.4	30.7	29.3	369	372	976	250	28	127	0	46	618	256
17/12/08	13:52:41	5672.80	5358.00	5274.00	32449	20.5	45.6	45.5	30.7	29.3	368	372	976	250	28	55	0	46	620	256
17/12/08	13:52:42	5533.60	5252.00	5172.00	31784	20.5	45.6	45.5	30.7	29.4	368	373	976	250	28	55	0	46	622	256
17/12/08	13:52:43	5406.20	5166.00	5088.00	31261	20.5	45.6	45.5	30.7	29.4	368	373	976	250	28	55	0	46	624	256
17/12/08	13:52:44	5289.10	4967.00	4895.00	30076	20.5	45.6	45.6	30.7	29.4	368	373	977	250	28	27	0	46	626	256
17/12/08	13:52:45	5169.10	4785.00	4718.00	28976	20.6	45.6	45.6	30.7	29.4	368	373	976	250	56	55	25	46	628	256
17/12/08	13:52:46	5043.90	4741.00	4675.00	28717	20.6	45.6	45.6	30.7	29.5	368	373	976	250	56	55	25	46	630	256
17/12/08	13:52:47	4924.80	4678.00	4614.00	28336	20.6	45.6	45.6	30.7	29.5	368	373	976	250	56	55	25	46	632	256
17/12/08	13:52:48	4822.90	4721.00	4656.00	28612	20.6	45.7	45.7	30.7	29.5	368	373	976	250	28	27	25	46	634	256
17/12/08	13:52:49	4749.00	4673.00	4609.00	28306	20.6	45.7	45.7	30.7	29.5	368	374	976	250	28	27	25	46	636	256
17/12/08	13:52:50	4686.00	4449.00	4391.00	26965	20.6	45.7	45.7	30.7	29.5	368	373	976	250	28	27	25	46	638	256
17/12/08	13:52:51	4617.00	4387.00	4330.00	26568	20.6	45.7	45.7	30.7	29.6	367	373	977	250	28	27	25	46	640	256
17/12/08	13:52:52	4546.50	4327.00	4272.00	26170	20.7	45.7	45.7	30.7	29.6	368	373	977	250	56	55	50	45	642	256
17/12/08	13:52:53	4463.70	4244.00	4191.00	25843	20.7	45.7	45.7	30.8	29.6	371	369	976	250	56	55	25	45	644	256
17/12/08	13:52:54	4380.40	4317.00	4262.00	26413	20.7	45.8	45.7	30.8	29.6	371	370	976	250	28	55	25	45	646	256
17/12/08	13:52:55	4338.30	4384.00	4328.00	26847	20.7	45.8	45.7	30.8	29.7	372	370	976	250	28	55	25	45	648	256
17/12/08	13:52:56	4329.60	4365.00	4309.00	26778	20.7	45.8	45.7	30.8	29.7	372	370	976	250	28	55	25	45	650	256
17/12/08	13:52:57	4327.60	4329.00	4274.00	26542	20.8	45.8	45.7	30.8	29.7	372	370	976	250	56	127	50	45	652	256
17/12/08	13:52:58	4328.00	4246.00	4193.00	26013	20.7	45.8	45.7	30.9	29.7	372	370	976	250	28	55	0	45	654	256
17/12/08	13:52:59	4327.10	4306.00	4251.00	26366	20.8	45.8	45.7	30.9	29.8	372	370	976	250	56	127	25	45	656	256
17/12/08	13:53:00	4306.20	4246.00	4193.00	26019	20.8	45.8	45.7	30.9	29.8	372	370	976	250	56	127	25	45	658	256
17/12/08	13:53:01	4272.20	4163.00	4112.00	25480	20.8	45.8	45.7	30.9	29.8	371	370	977	250	56	127	25	45	660	256
17/12/08	13:53:02	4232.80	4137.00	4087.00	25283	20.8	45.9	45.7	30.9	29.8	371	371	977	250	28	127	25	45	662	256
17/12/08	13:53:03	4205.50	4151.00	4100.00	25376	20.8	45.9	45.8	30.9	29.8	371	370	976	250	28	59	25	45	664	256
17/12/08	13:53:04	4162.50	4061.00	4012.00	24824	20.9	45.9	45.8	30.9	29.8	371	370	976	250	56	129	50	45	666	256
17/12/08	13:53:05	4127.50	4071.00	4022.00	24913	20.9	45.9	45.9	31.0	29.8	371	370	976	250	56	61	25	45	669	256
17/12/08	13:53:06	4103.20	4083.00	4034.00	24956	20.9	46.0	45.9	31.0	29.9	370	370	976	250	28	61	25	45	671	256
17/12/08	13:53:07	4078.20	4025.00	3977.00	24565	20.9	46.0	45.9	31.0	29.9	370	370	976	250	28	61	25	45	673	256
17/12/08	13:53:08	4026.40	3892.00	3848.00	23773	20.9	46.0	46.0	31.0	29.9	370	371	976	250	28	30	25	45	675	256
17/12/08	13:53:09	3977.60	3817.00	3775.00	23331	20.9	46.0	46.0	31.0	29.9	370	370	976	250	28	30	25	45	677	256
17/12/08	13:53:10	3917.60	3771.00	3730.00	23045	20.9	46.0	46.0	31.1	29.9	370	371	976	250	28	30	0	45	679	256
17/12/08	13:53:11	3847.40	3732.00	3691.00	22799	21.0	46.0	46.0	31.1	29.9	370	371	977	250	56	61	25	45	681	256
17/12/08	13:53:12	3789.80	3737.00	3696.00	22824	21.0	46.0	46.1	31.1	30.0	370	370	977	250	56	30	25	45	683	256
17/12/08	13:53:13	3763.00	3758.00	3716.00	22958	21.0	46.0	46.1	31.1	30.0	370	371	976	250	56	30	25	45	685	256
17/12/08	13:53:14	3747.60	3740.00	3699.00	22860	21.0	46.1	46.1	31.1	30.0	370	371	977	250	28	30	25	45	687	256
17/12/08	13:53:15	3732.40	3695.00	3655.00	22604	21.0	46.1	46.1	31.2	30.0	370	371	976	250	28	30	0	45	689	256
17/12/08	13:53:16	3720.40	3672.00	3632.00	22446	21.0	46.1	46.1	31.2	30.1	370	371	976	250	28	30	0	45	691	256
17/12/08	13:53:17	3706.60	3668.00	3628.00	22427	21.1	46.1	46.1	31.2	30.1	370	371	976	250	56	61	25	45	693	256
17/12/08	13:53:18	3677.20	3611.00	3573.00	22071	21.1	46.1	46.1	31.2	30.1	370	371	976	250	56	61	25	45	695	256
17/12/08	13:53:19	3630.40	3506.00	3470.00	21426	21.1	46.1	46.1	31.2	30.1	370	371	976	250	56	61	25	45	697	256
17/12/08	13:53:20	3600.80	3547.00	3510.00	21679	21.1	46.2	46.1	31.3	30.1	370	371	976	250	28	61	0	45	699	256
17/12/08	13:53:21	3573.60	3536.00	3499.00	21603	21.1	46.2	46.1	31.3	30.1	370	371	976	250	28	61	0	45	701	256
17/12/08	13:53:22	3541.20	3506.00	3470.00	21429	21.1	46.2	46.1	31.3	30.1	371	371	976	250	28	61	0	45	703	256
17/12/08	13:53:23	3507.60	3443.00	3409.00	21091	21.1	46.2	46.1	31.3	30.2	370	371	977	250	28	61	0	45	705	256
17/12/08	13:53:25	3495.60	3446.00	3411.00	21073	21.1	46.2	46.1	31.3	30.2	370	371	976	250	28	61	0	45	707	256
17/12/08	13:53:25	3472.80	3433.00	3399.00	20980	21.2	46.2	46.1	31.3	30.2	370	371	977	250	56	130	25	45	709	256
17/12/08	13:53:27	3442.80	3386.00	3353.00	20685	21.2	46.2	46.1	31.3	30.2	370	371	977	250	56	130	25	45	711	256
17/12/08	13:53:28	3409.40	3339.00	3306.00	20393	21.2	46.2	46.1	31.3	30.2	370	371	976	250	56	130	25	45	713	256
17/12/08	13:53:29	3386.60	3329.00	3297.00	20343	21.2	46.3	46.1	31.4	30.3	370	371	976	250	28	130	0	45	715	256
17/12/08	13:53:30	3351.60	3271.00	3240.00	19986	21.2	46.3	46.2	31.4	30.3	369	371	976	250	28	65	0	45	717	256
17/12/08	13:53:31	3320.60	3278.00	3247.00	20023	21.2	46.3	46.2	31.4	30.3	369	372	976	250	28	65	0	45	719	256
17/12/08	13:53:32	3292.00	3243.00	3212.00	19801	21.3	46.3	46.2	31.4	30.3	369	372	976	250	56	132	25	45	721	256
17/12/08	13:53:33	3282.60	3292.00	3260.00	20101	21.3	46.3	46.3	31.4	30.3	369	372	976	250	56	65	25	45	723	256
17/12/08	13:53:34	3261.20	3222.00	3192.00	19669	21.3	46.3	46.3	31.4	30.3	369	371	976	250	56	65	25	45	725	256
17/12/08	13:53:35	3248.40	3207.00	3177.00	19578	21.3	46.3	46.3	31.4	30.3	369	372	976	250	56	65	25	45	727	256
17/12/08	13:53:36	3229.80	3185.00	3155.00	19435	21.3	46.4	46.3	31.4	30.4	369	372	976	250	28	65	25	45	729	256
17/12/08	13:53:37	3214.40	3166.00	3136.00	19336	21.3	46.4	46.3	31.4	30.4	370	372	976	250	28	65	25	45	731	256
17/12/08	13:53:38	3186.80	3154.00	3125.00	19276	21.3	46.4	46.4	31.4	30.4	369	372	976	250	28	32	25	45	733	256
17/12/08	13:53:39	3166.60	3121.00	3093.00	19069	21.4	46.4	46.4	31.5	30.4	370	372	977	250	56	65	25	45	735	256
17/12/08	13:53:40	3150.80	3128.00	3099.00	19114	21.4	46.4	46.4	31.5	30.4	369	372	976	250	56	65	25	45	737	256
17/12/08	13:53:41	3142.80	3145.00	3116.00	19198	21.4	46.4	46.4	31.5	30.4	369	372	976	250	56	65	25	45	739	256
17/12/08	13:53:42	3140.40	3154.00	3125.00	19241	21.4	46.5	46.4	31.5	30.5	369	372	976	250	28	65	25	45	741	256
17/12/08	13:53:43	3135.20	3128.00	3099.00	19071	21.4	46.5	46.4	31.5	30.5	369	372	976	250	28	65	25	45	743	256
17/12/08	13:53:44	3128.80	3089.00	3061.00	18842	21.4	46.5	46.4	31.5	30.5	369	372	976	250	28	65	25	45	745	256
17/12/08	13:53:45	3130.20	3135.00	3106.00	19113	21.4	46.5	46.5	31.6	30.5	369	372	976	250	28	32	0	45	747	256
17/12/08	13:53:46	3118.60	3087.00	3059.00	18823	21.4	46.5	46.5	31.6	30.5	369	372	976	250	28	32	0	45	749	256
17/12/08	13:53:47	3106.40	3093.00	3065.00	18856	21.5	46.5	46.5	31.6	30.5	369	372	976	250	56	65	25	45	751	256
17/12/08	13:53:48	3101.20	3102.00	3073.00	18923	21.5	46.5	46.5	31.6	30.5	369	373	976	250	56	65	25	45	753	256
17/12/08	13:53:49	3103.40	3100.00	3071.00	18895	21.5	46.5	46.5	31.6	30.5	369	372	976	250	56	65	25	45	755	256
17/12/08	13:53:50	3093.20	3084.00	3056.00	18810	21.5	46.6	46.5	31.6	30.6	369	372	977	250	28	65	25	45	757	256
17/12/08	13:53:51	3097.20	3107.00	3079.00	18955	21.5	46.6	46.5	31.6	30.6	368	373	977	250	28	65	25	45	759	256
17/12/08	13:53:52	3097.20	3093.00	3065.00	18842	21.5	46.6	46.5	31.6	30.6	368	373	977	250	28	65	25	45	761	256
17/12/08	13:53:53	3090.20	3067.00	3039.00	18682	21.5	46.6	46.5	31.6	30.6	368	373	977	250	28	65	25	45	763	256
17/12/08	13:53:54	3082.40	3061.00	3033.00	18639	21.5	46.6	46.6	31.7	30.6	368	373	977	250	28	32	0	45	765	256
17/12/08	13:53:55	3072.00	3032.00	3005.00	18446	21.5	46.6	46.6	31.7	30.6	368	373	976	250	28	32	0	45	767	256
17/12/08	13:53:56	3054.60	3020.00	2994.00	18411	21.6	46.6	46.6	31.7	30.6	368	373	976	250	56	65	25	45	769	256
17/12/08	13:53:57	3041.80	3029.00	3001.00	18459	21.6	46.6	46.6	31.7	30.7	368	373	976	250	56	65	25	45	771	256
17/12/08	13:53:58	3034.80	3032.00	3005.00	18472	21.6	46.6	46.6	31.7	30.7	368	373	976	250	56	65	25	45	773	256
17/12/08	13:53:59	3020.20	2988.00	2962.00	18198	21.6	46.7	46.6	31.8	30.7	368	373	976	250	28	65	0	45	775	256
17/12/08	13:54:00	3013.40	2998.00	2972.00	18244	21.6	46.7	46.6	31.8	30.7	368	373	976	250	28	65	0	45	777	256
17/12/08	13:54:01	3011.00	3008.00	2982.00	18313	21.6	46.7	46.6	31.8	30.7	368	373	976	250	28	65	0	45	779	256
17/12/08	13:54:02	3007.20	3010.00	2983.00	18321	21.6	46.7	46.6	31.8	30.7	368	373	976	250	28	65	0	45	781	256
17/12/08	13:54:03	3003.40	3013.00	2987.00	18327	21.7	46.7	46.7	31.8	30.7	368	374	976	250	56	65	25	44	783	256
17/12/08	13:54:04	3008.80	3015.00	2988.00	18342	21.7	46.7	46.7	31.8	30.8	370	371	976	250	56	65	25	44	785	256
17/12/08	13:54:05	2979.60	2852.00	2828.00	17462	21.7	46.7	46.7	31.8	30.8	372	370	976	250	56	65	25	44	787	256
17/12/08	13:54:06	2912.60	2673.00	2652.00	16447	21.7	46.8	46.7	31.8	30.8	372	370	976	250	28	65	25	44	789	256
17/12/08	13:54:07	2835.40	2624.00	2604.00	16158	21.7	46.8	46.7	31.9	30.8	372	369	976	250	28	65	0	44	791	256
17/12/08	13:54:08	2800.00	2836.00	2813.00	17484	21.7	46.8	46.7	31.9	30.8	372	370	976	250	28	65	0	44	793	256
17/12/08	13:54:09	2791.80	2974.00	2948.00	18289	21.7	46.8	46.7	31.9	30.8	372	370	976	250	28	65	0	44	795	256
17/12/08	13:54:10	2814.60	2966.00	2941.00	18255	21.8	46.8	46.7	31.9	30.8	372	370	976	250	56	132	25	44	797	256
17/12/08	13:54:11	2867.80	2939.00	2914.00	18070	21.8	46.8	46.8	31.9	30.8	371	370	976	250	56	66	25	44	799	256
17/12/08	13:54:12	2929.20	2931.00	2905.00	18011	21.8	46.9	46.8	31.9	30.9	371	370	976	250	28	66	25	44	801	256
17/12/08	13:54:13	2962.40	3002.00	2975.00	18445	21.8	46.9	46.8	31.9	30.9	371	370	976	250	28	66	25	44	803	256
17/12/08	13:54:14	2980.80	3066.00	3039.00	18837	21.8	46.9	46.8	31.9	30.9	371	370	976	250	28	66	25	44	805	256
17/12/08	13:54:15	3034.40	3234.00	3203.00	19853	21.8	46.9	46.9	31.9	30.9	371	370	976	250	28	33	25	44	807	256
17/12/08	13:54:16	3176.20	3648.00	3609.00	22357	21.8	46.9	46.9	32.0	30.9	371	370	976	250	28	33	0	44	809	256
17/12/08	13:54:17	3320.80	3654.00	3615.00	22410	21.9	46.9	46.9	32.0	30.9	371	370	976	250	56	66	25	44	811	256
17/12/08	13:54:18	3430.60	3551.00	3514.00	21772	21.9	46.9	46.9	32.0	31.0	372	370	976	250	56	66	25	44	813	256
17/12/08	13:54:19	3497.40	3400.00	3366.00	20888	21.9	47.0	46.9	32.0	31.0	372	370	976	250	28	66	25	44	815	256
17/12/08	13:54:20	3553.20	3540.00	3503.00	21724	21.9	47.0	46.9	32.0	31.0	372	370	976	250	28	66	25	44	817	256
17/12/08	13:54:21	3548.90	3713.00	3673.00	22753	21.9	47.0	47.0	32.0	31.0	371	370	976	250	28	33	25	44	820	256
17/12/08	13:54:22	3561.10	3717.00	3676.00	22785	21.9	47.0	47.0	32.1	31.0	371	370	976	250	28	33	0	44	822	256
17/12/08	13:54:23	3619.20	3966.00	3919.00	24292	22.0	47.0	47.0	32.1	31.0	371	371	976	250	56	66	25	44	824	256
17/12/08	13:54:24	3790.50	4547.00	4487.00	27775	22.0	47.0	47.0	32.1	31.0	371	371	976	250	56	66	25	44	826	256
17/12/08	13:54:25	4066.10	5235.00	5155.00	31880	22.0	47.0	47.0	32.1	31.1	370	371	977	250	56	66	25	44	828	256
17/12/08	13:54:26	4414.50	5502.00	5414.00	33477	22.0	47.1	47.0	32.1	31.1	370	371	977	250	28	66	25	44	830	256
17/12/08	13:54:27	4767.70	5460.00	5373.00	33227	22.0	47.1	47.0	32.1	31.1	371	370	976	250	28	66	25	44	832	256
17/12/08	13:54:28	5102.20	5568.00	5477.00	33879	22.0	47.1	47.0	32.2	31.1	370	371	976	250	28	66	0	44	834	256
17/12/08	13:54:29	5395.30	5876.00	5775.00	35703	22.0	47.1	47.0	32.2	31.1	371	371	977	250	28	66	0	44	836	256
17/12/08	13:54:30	5608.80	6041.00	5934.00	36713	22.0	47.1	47.0	32.2	31.1	371	371	977	250	28	66	0	44	838	256
17/12/08	13:54:31	5734.60	5954.00	5851.00	36224	22.1	47.1	47.1	32.2	31.1	371	371	977	250	56	66	25	44	840	256
17/12/08	13:54:32	5846.00	6122.00	6012.00	37237	22.1	47.1	47.1	32.2	31.1	371	371	977	250	56	66	25	44	842	256
17/12/08	13:54:33	5979.60	6242.00	6128.00	37932	22.1	47.1	47.1	32.2	31.1	371	371	976	250	56	66	25	44	844	256
17/12/08	13:54:34	6084.40	6250.00	6136.00	37961	22.1	47.2	47.1	32.2	31.2	370	371	976	250	28	66	25	44	846	256
17/12/08	13:54:35	6139.90	6222.00	6109.00	37740	22.1	47.2	47.1	32.2	31.2	370	371	976	250	28	66	25	44	848	256
17/12/08	13:54:36	6184.80	6222.00	6109.00	37737	22.1	47.2	47.1	32.3	31.2	370	371	976	250	28	66	0	44	850	256
17/12/08	13:54:37	6220.30	6209.00	6097.00	37711	22.1	47.2	47.2	32.2	31.2	371	371	976	250	28	33	25	44	852	256
17/12/08	13:54:38	6234.20	6294.00	6178.00	38213	22.2	47.2	47.2	32.3	31.2	370	371	976	250	56	66	25	44	854	256
17/12/08	13:54:39	6243.50	6291.00	6176.00	38169	22.2	47.2	47.2	32.3	31.2	370	371	976	250	56	66	25	44	856	256
17/12/08	13:54:40	6247.90	6225.00	6112.00	37782	22.2	47.2	47.2	32.3	31.3	371	371	976	250	56	66	25	44	858	256
17/12/08	13:54:41	6245.20	6192.00	6080.00	37591	22.2	47.3	47.2	32.3	31.3	370	371	976	250	28	66	25	44	860	256
17/12/08	13:54:42	6221.60	6003.00	5898.00	36472	22.2	47.3	47.2	32.3	31.3	370	371	976	250	28	66	25	44	862	256
17/12/08	13:54:43	6154.40	5828.00	5729.00	35377	22.2	47.3	47.2	32.4	31.3	370	371	977	250	28	66	0	44	864	256
17/12/08	13:54:44	6050.70	5720.00	5625.00	34731	22.2	47.3	47.3	32.4	31.3	370	371	976	250	28	33	0	44	866	256
17/12/08	13:54:45	5939.00	5679.00	5586.00	34466	22.2	47.3	47.3	32.4	31.3	370	371	976	250	28	33	0	44	868	256
17/12/08	13:54:46	5843.00	5778.00	5681.00	35049	22.2	47.3	47.3	32.4	31.3	370	371	977	250	28	33	0	44	870	256
17/12/08	13:54:47	5793.90	5926.00	5824.00	35941	22.3	47.3	47.3	32.4	31.4	370	371	976	250	56	66	25	44	872	256
17/12/08	13:54:48	5795.90	5925.00	5823.00	35953	22.3	47.3	47.3	32.5	31.4	370	371	976	250	56	66	0	44	874	256
17/12/08	13:54:49	5863.00	6294.00	6179.00	38122	22.3	47.3	47.3	32.5	31.4	370	372	976	250	56	66	0	44	876	256
17/12/08	13:54:50	5999.60	6471.00	6350.00	39161	22.3	47.4	47.3	32.5	31.4	369	372	976	250	28	66	0	44	878	256
17/12/08	13:54:51	6137.30	6363.00	6246.00	38483	22.3	47.4	47.3	32.5	31.4	369	372	976	250	28	66	0	44	880	256
17/12/08	13:54:52	6230.10	6269.00	6154.00	37970	22.3	47.4	47.3	32.5	31.4	370	372	976	250	28	66	0	44	882	256
17/12/08	13:54:53	6300.50	6286.00	6171.00	38069	22.4	47.4	47.3	32.5	31.4	370	372	976	250	56	133	25	44	884	256
17/12/08	13:54:54	6341.60	6344.00	6226.00	38375	22.4	47.4	47.4	32.5	31.5	369	372	976	250	56	67	25	44	886	256
17/12/08	13:54:55	6335.40	6359.00	6242.00	38432	22.4	47.4	47.4	32.5	31.5	369	372	976	250	56	67	25	44	888	256
17/12/08	13:54:56	6328.80	6409.00	6289.00	38711	22.4	47.5	47.4	32.5	31.5	369	372	977	250	28	67	25	44	890	256
17/12/08	13:54:57	6352.90	6464.00	6343.00	39092	22.4	47.5	47.4	32.5	31.5	369	371	977	250	28	67	25	44	892	256
17/12/08	13:54:58	6385.40	6416.00	6296.00	38795	22.4	47.5	47.4	32.6	31.5	369	372	977	250	28	67	0	44	894	256
17/12/08	13:54:59	6394.00	6300.00	6185.00	38070	22.4	47.5	47.5	32.6	31.5	369	372	977	250	28	33	0	44	896	256
17/12/08	13:55:00	6378.40	6247.00	6133.00	37728	22.5	47.5	47.5	32.6	31.5	369	372	977	250	56	67	25	44	898	256
17/12/08	13:55:01	6360.80	6345.00	6228.00	38371	22.5	47.5	47.5	32.6	31.5	369	372	977	250	56	67	25	44	900	256
17/12/08	13:55:02	6357.60	6496.00	6372.00	39249	22.5	47.5	47.5	32.6	31.6	369	372	977	250	56	67	25	44	902	256
17/12/08	13:55:03	6371.10	6519.00	6395.00	39430	22.5	47.6	47.5	32.6	31.6	369	372	977	250	28	67	25	44	904	256
17/12/08	13:55:04	6394.70	6433.00	6312.00	38896	22.5	47.6	47.5	32.6	31.6	369	372	976	250	28	67	25	44	906	256
17/12/08	13:55:05	6426.40	6431.00	6310.00	38885	22.5	47.6	47.6	32.6	31.6	369	372	976	250	28	33	25	44	908	256
17/12/08	13:55:06	6451.80	6415.00	6296.00	38834	22.5	47.6	47.6	32.6	31.6	369	372	976	250	28	33	25	44	910	256
17/12/08	13:55:07	6447.40	6382.00	6263.00	38593	22.6	47.6	47.6	32.6	31.6	369	372	976	250	56	67	50	44	912	256
17/12/08	13:55:08	6418.10	6340.00	6222.00	38339	22.6	47.6	47.6	32.7	31.6	369	372	976	250	56	67	25	44	914	256
17/12/08	13:55:09	6377.60	6207.00	6095.00	37516	22.6	47.6	47.6	32.7	31.7	369	372	976	250	56	67	25	44	916	256
17/12/08	13:55:10	6335.30	6234.00	6121.00	37726	22.6	47.7	47.6	32.7	31.7	369	372	976	250	28	67	25	44	918	256
17/12/08	13:55:11	6319.80	6457.00	6336.00	39018	22.6	47.7	47.6	32.7	31.7	369	372	976	250	28	67	25	44	920	256
17/12/08	13:55:12	6327.70	6419.00	6299.00	38776	22.6	47.7	47.6	32.7	31.7	369	373	976	250	28	67	25	44	922	256
17/12/08	13:55:13	6340.80	6434.00	6313.00	38872	22.6	47.7	47.6	32.8	31.7	369	372	976	250	28	67	0	44	924	256
17/12/08	13:55:14	6362.80	6333.00	6215.00	38284	22.6	47.7	47.7	32.8	31.7	369	372	976	250	28	33	0	44	926	256
17/12/08	13:55:15	6396.00	6440.00	6318.00	38905	22.6	47.7	47.7	32.8	31.7	369	373	976	250	28	33	0	44	928	256
17/12/08	13:55:16	6416.40	6455.00	6333.00	38957	22.7	47.7	47.7	32.8	31.7	369	373	977	250	56	67	25	44	930	256
17/12/08	13:55:17	6433.90	6596.00	6469.00	39784	22.7	47.7	47.7	32.8	31.7	369	372	977	250	56	67	25	44	932	256
17/12/08	13:55:18	6460.30	6521.00	6397.00	39349	22.7	47.7	47.7	32.8	31.8	368	372	977	250	56	67	25	44	934	256
17/12/08	13:55:19	6491.80	6561.00	6435.00	39536	22.7	47.8	47.7	32.9	31.8	368	372	977	250	28	67	0	44	936	256
17/12/08	13:55:20	6509.80	6392.00	6273.00	38529	22.7	47.8	47.7	32.9	31.8	368	372	977	250	28	67	0	44	938	256
17/12/08	13:55:21	6503.10	6436.00	6316.00	38840	22.7	47.8	47.8	32.9	31.8	368	372	977	250	28	33	0	44	940	256
17/12/08	13:55:22	6484.40	6428.00	6308.00	38804	22.8	47.8	47.8	32.9	31.8	368	372	977	250	56	67	25	44	942	256
17/12/08	13:55:23	6452.40	6369.00	6251.00	38438	22.8	47.8	47.8	32.9	31.8	368	372	977	250	56	67	25	44	944	256
17/12/08	13:55:24	6422.60	6415.00	6295.00	38693	22.8	47.8	47.8	32.9	31.8	368	373	977	250	56	67	25	44	946	256
17/12/08	13:55:25	6416.70	6479.00	6356.00	39031	22.8	47.9	47.8	32.9	31.8	368	373	977	250	28	67	25	44	948	256
17/12/08	13:55:26	6430.00	6482.00	6360.00	39083	22.8	47.9	47.8	33.0	31.9	368	373	977	250	28	67	0	44	950	256
17/12/08	13:55:27	6427.10	6353.00	6235.00	38338	22.8	47.9	47.8	33.0	31.9	368	373	977	250	28	67	0	44	952	256
17/12/08	13:55:28	6422.20	6395.00	6276.00	38529	22.8	47.9	47.8	33.0	31.9	368	373	977	250	28	67	0	44	954	256
17/12/08	13:55:29	6424.60	6413.00	6293.00	38629	22.8	47.9	47.9	33.0	31.9	368	373	977	250	28	33	0	44	956	256
17/12/08	13:55:30	6419.10	6426.00	6305.00	38704	22.9	47.9	47.9	33.0	31.9	368	373	977	250	56	67	25	44	958	256
17/12/08	13:55:31	6407.60	6420.00	6300.00	38684	22.9	47.9	47.9	33.0	31.9	368	373	977	250	56	67	25	44	960	256
17/12/08	13:55:32	6418.20	6521.00	6397.00	39253	22.9	47.9	47.9	33.0	31.9	368	373	977	250	56	67	25	44	962	256
17/12/08	13:55:33	6441.60	6491.00	6368.00	39065	22.9	48.0	47.9	33.0	31.9	367	373	976	250	28	67	25	43	964	256
17/12/08	13:55:34	6443.20	6412.00	6292.00	38625	22.9	48.0	47.9	33.0	32.0	369	371	976	250	28	67	25	43	966	256
17/12/08	13:55:35	6435.50	6381.00	6262.00	38760	22.9	48.0	47.9	33.0	32.0	371	370	976	250	28	67	25	43	968	256
17/12/08	13:55:36	6374.70	6119.00	6010.00	37252	22.9	48.0	48.0	33.1	32.0	372	370	976	250	28	33	0	43	970	256
17/12/08	13:55:37	6257.20	5883.00	5782.00	35891	22.9	48.0	48.0	33.1	32.0	372	370	977	250	28	33	0	43	972	256
17/12/08	13:55:38	6048.40	5447.00	5360.00	33270	23.0	48.0	48.0	33.1	32.0	372	370	977	250	56	67	25	43	975	256
17/12/08	13:55:39	5690.40	4622.00	4560.00	28286	23.0	48.0	48.0	33.1	32.0	372	370	977	250	56	67	25	43	977	256
17/12/08	13:55:40	5220.20	4030.00	3983.00	24709	23.0	48.0	48.0	33.1	32.0	372	370	977	250	56	67	25	43	979	256
17/12/08	13:55:41	4745.60	3746.00	3705.00	22972	23.0	48.1	48.0	33.2	32.0	361	375	972	250	28	67	0	42	981	256
17/12/08	13:55:42	4325.80	3784.00	3742.00	22561	23.0	48.1	48.0	33.2	32.1	378	365	976	250	28	67	0	42	983	256
17/12/08	13:55:43	4234.40	4990.00	4917.00	31051	23.0	48.1	48.1	33.2	32.1	376	365	976	250	28	33	0	44	985	256
17/12/08	13:55:44	4421.20	5556.00	5465.00	34314	23.0	48.1	48.1	33.2	32.1	370	372	976	250	28	33	0	44	987	256
17/12/08	13:55:45	4798.20	5915.00	5812.00	35847	23.1	48.1	48.1	33.2	32.1	368	374	976	250	56	67	25	44	989	256
17/12/08	13:55:46	5218.60	5848.00	5748.00	35261	23.1	48.1	48.1	33.2	32.1	368	373	976	250	56	67	25	44	991	256
17/12/08	13:55:47	5592.60	5654.00	5561.00	34113	23.1	48.1	48.1	33.2	32.1	368	373	976	250	56	67	25	43	993	256
17/12/08	13:55:48	5740.80	5731.00	5634.00	34564	23.1	48.2	48.1	33.2	32.1	370	370	976	250	28	67	25	43	995	256
17/12/08	13:55:49	5804.60	5875.00	5774.00	35682	23.1	48.2	48.1	33.2	32.1	371	370	976	250	28	67	25	43	997	256
17/12/08	13:55:50	5854.20	6163.00	6053.00	37439	23.1	48.2	48.1	33.2	32.2	371	370	976	250	28	67	25	43	999	256
17/12/08	13:55:51	5941.80	6286.00	6171.00	38188	23.1	48.2	48.1	33.3	32.2	371	370	976	250	28	67	0	43	1001	256
17/12/08	13:55:52	6080.40	6347.00	6230.00	38608	23.1	48.2	48.2	33.3	32.2	371	370	976	250	28	33	0	43	1003	256
17/12/08	13:55:53	6202.20	6340.00	6222.00	38550	23.2	48.2	48.2	33.3	32.2	371	370	976	250	56	67	25	43	1005	256
17/12/08	13:55:55	6286.20	6295.00	6179.00	38296	23.2	48.2	48.2	33.3	32.2	371	370	976	250	56	67	25	43	1007	256
17/12/08	13:55:56	6314.40	6304.00	6188.00	38359	23.2	48.2	48.2	33.3	32.2	371	370	976	250	56	67	25	43	1009	256
